#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;ITALIAN;;;;;;;;x
AIREASON_CAN_PAY_OWN_RANSOM;§Y[GetTitledFirstName]§! can afford [GetHerHis] own ransom;§Y[GetTitledFirstName]§! peut payer sa propre rançon;§Y[GetTitledFirstName]§! Kann [GetHerHis] Lösegeld selbst zahlen;;§Y[GetTitledFirstName]§! puede permitirse su propio rescate;§Y[GetTitledFirstName]§! può permettersi il proprio riscatto;;;;;;;;x
EVTDESC_SoA_5343;So this is the famous Cluny Abbey! The great church towers majestically over an extensive complex of buildings. The surrounding farmlands are rich and fertile, with peasants toiling to bring the fruits of the land into the coffers of the monastery. You can see many monks moving about and a also spot a nun or two. You can sense the atmosphere of learning, piety and power. This is a place that enjoys the direct support of kings and powerful nobles, not to mention the Pope.;Voici donc la célèbre abbaye de Cluny ! L'église surplombe majestueusement un important complexe de bâtiments. Les champs environnants sont riches et fertiles, et les paysans travaillent pour en extraire les fruits au bénéfice des coffres du monastère. Vous voyez de nombreux moines aux alentours, ainsi que quelques nonnes. Vous sentez également une atmosphère studieuse, une atmosphère de piété et de puissance. Ce lieu bénéficie de l'appui direct de rois ainsi que d'autres puissants nobles, sans parler de celui, très influant, du Pape.;Das also ist sie, die berühmte Abtei von Cluny! Majestätisch thronen die großartigen Kirchtürme über einem weitläufigen Gebäudekomplex. Auf den grünen, fruchtbaren Feldern des Umlandes mühen sich die Bauern und füllen mit ihrer Ernte die Vorratskammern des Klosters. Viele Mönche und auch einige Nonnen begegnen Euch. Eine Mischung aus Gelehrsamkeit, Frömmigkeit und Macht erfüllt die Atmosphäre der Anlage. Dies ist ein Ort, der sich der direkten Unterstützung von Königen erfreut, ganz zu schweigen von der des Papstes.;;¡Así que esta es la famosa Abadía de Cluny! La gran iglesia destaca majestuosamente sobre un extenso complejo de edificios. Los cultivos que la rodean son ricos y fértiles, con campesinos que se afanan para llevar los frutos de la tierra a las arcas del monasterio. Se ven muchos monjes de aquí para allá y también una o dos monjas. Se respira un ambiente de aprendizaje, piedad y poder. Este lugar goza de apoyo directo de reyes y nobles poderosos, por no mencionar al Papa.;Quindi questa è la famosa Abbazia di Cluny! I grandi campanili sovrastano maestosamente un vasto complesso di edifici. I terreni agricoli circostanti sono ricchi e fertili, con i contadini che lavorano duramente per estrarre i frutti della terra e raccoglierli nelle casse del Monastero. Puoi vedere molti monaci muoversi lì intorno e anche una suora o due. Si respira un'atmosfera di studio, di pietà e di potenza. Questo è un luogo che gode del supporto diretto dei Re e dei nobili potenti, per non parlare del Papa.;;;;;;;;x
EVTOPTA_SoA_5343;I must study the magnificent architecture here!;Je dois étudier cette magnifique architecture !;Ich werde die wunderbare Architektur hier studieren!;;¡He de estudiar la grandiosa arquitectura que alberga!;Devo studiare questa magnifica architettura!;;;;;;;;x
EVTOPTB_SoA_5343;May I see the library?;Où se trouve la bibliothèque ?;Kann ich die Bibliothek sehen?;;¿Puedo ver la biblioteca?;Posso vedere la biblioteca?;;;;;;;;x
EVTOPTC_SoA_5343;These monks obviously eat well...;Ces moines ne meurent clairement pas de faim...;Die Küche dieser Mönche muss ausgezeichnet sein!;;No cabe duda de que estos monjes comen bien…;Questi monaci non muoiono certamente di fame...;;;;;;;;x
EVTOPTD_SoA_5343;I have come here to pray.;Je suis ici pour prier.;Ich bin hier, um andächtig zu beten.;;He venido aquí para rezar.;Sono venuto qui per pregare.;;;;;;;;x
EVTDESC_SoA_5219;The abbot of a nearby monastery has asked that you make a donation towards the repairs of the monastery church. Surely, it wouldn't hurt to ensure that you are in the monks' prayers?;L'abbé d'un monastère non loin d'ici vous demande de faire un don pour soutenir les réparations nécessaires. Cela pourrait vous assurer qu'ils prient pour le salut de votre âme...;Der Abt eines nahe gelegenen Klosters bittet um eine Spende für die Reparatur der Klosterkirche. Bestimmt kann es nicht schaden, wenn in Zukunft einige Mönche für Euch beten?;;El abad de un monasterio cercano os ha pedido que realicéis un donativo para las reparaciones de la iglesia del monasterio. No habrá nada de malo en asegurarse un sitio en las oraciones de los monjes, ¿no?;L'Abate di un Monastero vicino ha chiesto che tu gli faccia una donazione per contribuire alle riparazioni della chiesa del monastero. Non ci sarà niente di sbagliato nell'assicurarsi un posto nelle preghiere dei monaci, giusto?;;;;;;;;x
EVTOPTA_SoA_5219;God will know that I support the church.;Dieu doit savoir que je soutiens cette abbaye.;Gott soll wissen, dass ich ein Freund der Kirche bin.;;Dios sabrá que apoyo la iglesia.;Dio sa che sostengo la chiesa.;;;;;;;;x
EVTOPTB_SoA_5219;Sorry, I can't spare the gold right now.;Je n'ai malheureusement rien à donner pour le moment.;Tut mir leid, ich kann kein Gold erübrigen.;;Lo siento, ahora mismo no puedo prescindir del oro.;Mi dispiace, ma non posso prestare dell'oro in questo momento.;;;;;;;;x
nick_the_maid;the Maid;la Pucelle;die Jungfrau;;La Doncella;la Vergine;;;;;;;;x
nick_darc;d'Arc;d'Arc;d'Arc;;de Orleans;d'Arco;;;;;;;;x
most_lords_angry;Many of the lords in the realm will be angry with [Root.GetTitledFirstName].;De nombreux seigneurs du Royaume seront en colère contre [Root.Get_le_TitledFirstName].;Viele Adlige im Reich werden wegen [Root.GetTitledFirstName] verärgert sein.;;Muchos de los señores del reino se enfadarán con [Root.GetTitledFirstName].;Molti dei signori del regno saranno arrabbiati con [Root.GetTitledFirstName].;;;;;;;;x
most_clergy_angry;Many members of the realm's clergy will be angry with [Root.GetTitledFirstName].;De nombreux religieux du pays seront en colère contre [Root.Get_le_TitledFirstName].;Viele Angehörige des Klerus im Reich werden wegen [Root.GetTitledFirstName] verärgert sein.;;Muchos miembros del clero del reino se enfadarán con [Root.GetTitledFirstName].;Molti dei membri del clero del regno saranno arrabbiati con [Root.GetTitledFirstName].;;;;;;;;x
realm_religious_fervor;The entire realm is gripped by religious fervor and an unquestioning belief in the ruler's divine mandate.;Tout le royaume est pris de ferveur religieuse et croit de manière inébranlable dans le caractère divin du mandat de son souverain.;Erfasst von einer Woge religiösen Eifers glaubt das ganze Reich an die göttliche Legitimation seines Herrschers.;;El reino entero está sumido en el fervor religioso y en una fe ciega en la autoridad divina del soberano.;L'intero regno è in preda al fervore religioso e crede fermamente nel mandato divino del suo signore.;;;;;;;;x
EVTNAME_SoA_5353;[FromFrom.GetFirstName], the Maid of [From.GetName];[FromFrom.GetFirstName], la pucelle de [From.GetName];[FromFrom.GetFirstName], die Jungfrau von [From.GetName];;[FromFrom.GetFirstName], la Doncella de [From.GetName];[FromFrom.GetFirstName], la Vergine di [From.GetName];;;;;;;;x
EVTDESC_SoA_5353;My [Root.GetLordLady], there are strange tidings from the county of [From.GetName]. As our country suffers under the strain of war, a young woman has come forward and declared that the Lord has spoken to her and instructed her to deliver us from the enemies of our land. She wears armour, wields a sword and rides with the soldiers. Her name is [FromFrom.GetFullName] and she is said to be approaching your court at this very moment to offer her services to you as a leader in the war.\n\nSurely, it's an absurd notion that a young peasant woman should take the role of marshal or general of the [Root.GetTitle]'s armies?;M[Root.GetOnA][Root.GetLordLady], des évènements étranges se déroulent dans le comté de [From.GetName]. Alors que le pays souffre d'une guerre interminable, une jeune femme s'est présentée, déclarant que le Seigneur lui avait parlé et lui avait demandé de nous délivrer de l'ennemi qui sévit sur nos terres.\nElle porte armes et armure, et chevauche déjà en compagnie de soldats. Elle s'appelle [FromFrom.GetFullName] et on dit qu'elle se rend chez vous en ce moment même pour vous offrir ses services car vous dirigez ce conflit.\n\nL'idée qu'une jeune paysanne puisse endosser la responsabilité de diriger les armées [Root.Get_only_du_Title][Root.GetTitle] semble absurde, n'est-ce pas ?;Mein [Root.GetLordLady], es gibt seltsame Neuigkeiten von [From.GetName]. Ein Krieg tobt und das Land leidet, doch diese junge Dame, die sich in Rüstung kleidet, ein Schwert trägt und mit den Soldaten gemeinsam in die Schlacht zieht, erklärt, dass der Herr selbst ihr den Auftrag gab, unser Land vor den Feinden zu retten. Ihr Name ist [FromFrom.GetFullName] und man sagt, dass sie just im Moment unterwegs zu Eurem Hof ist, um in Eure Dienste zu treten.\n\nGewiss ist es nichts als eine Posse. Die Armeen eines [Root.GetTitle] unter der Führung eines Bauersmädchens? Undenkbar!;;Mi [Root.GetLordLady], han llegado extrañas noticias de la provincia de [From.GetName]. Mientras nuestra patria sufre la carga de la guerra, una joven se ha presentado y ha declarado que el Señor le ha hablado y ordenado que nos libre de los enemigos de nuestras tierras. Lleva armadura, empuña una espada y monta junto a los soldados. Se llama [FromFrom.GetFullName] y se dice que se dirige a vuestra corte en este momento para ofreceros sus servicios como líder de la guerra.\n\nEs absurdo que una joven campesina desempeñe el papel de mariscal o general de los ejércitos de [Root.GetTitle], ¿verdad?;Mio [Root.GetLordLady], girano strane voci della Contea di [From.GetName]. Mentre il nostro paese soffre lo sforzo di guerra, una giovane donna si è fatta avanti e ha dichiarato che il Signore le ha parlato e l'abbia incaricata di liberarci dai nemici della nostra terra. Indossa l'armatura, brandisce una spada e cavalca con i soldati. Il suo nome è [FromFrom.GetFullName] e si dice che lei si stia avvicinando alla tua corte in questo momento per offrirti i suoi servizi come Comandante della guerra.\n\nSicuramente, l'idea che un giovane contadina possa prendere il ruolo di Maresciallo o di Generale delle armate di [Root.GetTitle] è assurdo, non è vero?;;;;;;;;x
EVTOPTA_SoA_5353;Let us receive her and see what she can do for us.;Parlons-lui tout de même, voyons ce qu'elle peut faire.;Lasst uns sehen, was sie für uns tun kann.;;Recibámosla y veamos en qué puede ayudarnos.;Riceviamola e scopriamo cosa possa fare per noi.;;;;;;;;x
jeanne_arrives_message;[FromFrom.GetFirstName] the Maid of [From.GetName] has arrived at the court of [Root.GetTitledName].;[FromFrom.GetFirstName] la Pucelle de [From.GetName] arrive à la cour [Root.Get_du_TitledName].;[FromFrom.GetFirstName], die Jungfrau von [From.GetName] ist am Hof von [Root.GetTitledName] angekommen.;;[FromFrom.GetFirstName], la Doncella de [From.GetName], ha llegado a la corte de [Root.GetTitledName].;[FromFrom.GetFirstName] la Vergine di [From.GetName] è arrivata alla corte di [Root.GetTitledName].;;;;;;;;x
EVTNAME_SoA_5355;[From.GetFirstName] – the nobles react;[From.GetFirstName] – les nobles réagissent;[From.GetFirstName] – die Reaktion des Adels;;[From.GetFirstName]. Los nobles reaccionan.;[From.GetFirstName] - i nobili reagiscono;;;;;;;;x
EVTDESC_SoA_5355;My [Root.GetTitle], the lords of the Realm complain. They think it most unfitting and strange that a young maid of low birth is allowed such a prominent position when there are noble lords aplenty who are much more well prepared and competent to lead your armies. Some of them are asking if you are doing this deliberately to insult them.\n\nThere is also the issue of her claiming to be personally sent by God - it sounds rather heretical.;M[Root.GetOnA][Root.GetLordLady], les nobles du pays sont en colère. Ils pensent qu'il est fort inapproprié, étrange et ridicule qu'une jeune femme de basse extraction soit autorisée à occuper une place si prestigieuse alors qu'il existe de nombreux nobles bien plus compétents et bien mieux préparés pour diriger vos armées. Certains se demandent si vous avez pris cette décision délibérément pour les insulter.\n\nEt puis il y a ces propos qu'elle tient, quand elle dit que Dieu l'envoie... Si vous voulez mon avis, on frôle l'hérésie.;Mein [Root.GetTitle], die Fürsten des Reiches sind ungehalten. Sie halten es für seltsam und unpassend, dass ein Mädchen von niedriger Geburt Eure Armeen anführt, wo doch so viele Kandidaten höheren Standes bereitstünden. Einige denken, es sei ein absichtlicher Affront Eurerseits.\n\nAußerdem werden angesichts ihrer Behauptung, im Auftrag Gottes zu handeln, Vorwürfe der Ketzerei laut.;;Mi [Root.GetTitle], los señores del Reino se quejan. Consideran impropio y extraño que una joven doncella de baja cuna pueda ostentar tan relevante posición cuando hay montones de nobles mucho más preparados y competentes para dirigir vuestros ejércitos. Algunos preguntan si lo hacéis deliberadamente para insultarlos.n\nTambién está la cuestión de que afirma que Dios la ha enviado personalmente. Resulta bastante herético.;Mio [Root.GetTitle], i signori del regno si lamentano. Pensano che sia decisamente sconveniente e strano che ad una giovane vergine di così basso rango sia consentito occupare una posizione così alta quando ci sono molti nobili signori che sono molto più preparati e competenti a condurre le tue armata. Alcuni di loro si chiedono se hai preso questa decisione deliberatamente per insultarli.\n\nE poi ci sarebbe quella questione... quella della sua pretesa di essere stata personalmente inviata da Dio - sembra una affermazione piuttosto eretica.;;;;;;;;x
EVTOPTA_SoA_5355;Let them moan. I am the [Root.GetTitle].;Qu'ils se plaignent en silence. Je suis [Root.Get_only_le_Title][Root.GetTitle].;Lasst sie jammern. Der [Root.GetTitle] bin ich.;;Dejadlos que se quejen. Yo soy el [Root.GetTitle].;Lascia che si lamentino. Io sono il [Root.GetTitle].;;;;;;;;x
